Equipamento,Escala,IMO,Inicio,Fim,Unidade,Quantidade
FLEXIVEL 2,PTSIE471898418,3370166,2023-07-19 04:37:31,2023-07-19 01:53:12,Unidade,165.0
QC07,PTSIE343918303,5374322,2024-10-22 00:05:47,2024-10-22 13:29:20,Unidade,742.0
QC06,PTSIE343918303,5374322,2024-10-22 13:29:20,2024-10-22 21:44:59,Unidade,771.0
QC04,PTSIE343918303,5374322,2024-10-22 21:44:59,2024-10-22 04:07:59,Unidade,510.0
QC03,PTSIE343918303,5374322,2024-10-22 04:07:59,2024-10-22 08:48:09,Unidade,7.0
QC06,PTSIE982149718,0579082,2024-09-28 17:40:50,2024-09-29 13:07:49,Unidade,246.0
QC07,PTSIE982149718,0579082,2024-09-29 13:07:49,2024-09-29 00:21:09,Tonelada,466.19371016159516
QC05,PTSIE982149718,0579082,2024-09-29 00:21:09,2024-09-29 13:54:54,Unidade,328.0
QC08,PTSIE982149718,0579082,2024-09-29 13:54:54,2024-09-29 13:18:14,Unidade,678.0
QC04,PTSIE982149718,0579082,2024-09-29 13:18:14,2024-09-29 13:57:08,Unidade,145.0
QC03,PTSIE982149718,0579082,2024-09-29 13:57:08,2024-09-29 09:40:50,Unidade,52.0
QC06,PTSIE576895370,6380308,2023-02-02 18:36:16,2023-02-02 21:01:57,Unidade,331.0
QC05,PTSIE576895370,6380308,2023-02-02 21:01:57,2023-02-03 05:58:37,Unidade,183.0
QC04,PTSIE576895370,6380308,2023-02-03 05:58:37,2023-02-03 11:10:41,Quilograma,1066920.5213740072
QC07,PTSIE330617574,2261126,2024-07-20 19:14:45,2024-07-20 22:06:36,Unidade,77.0
QC08,PTSIE330617574,2261126,2024-07-20 22:06:36,2024-07-21 01:35:37,Unidade,379.0
QC09,PTSIE330617574,2261126,2024-07-21 01:35:37,2024-07-20 20:30:03,Unidade,372.0
QC05,PTSIE330617574,2261126,2024-07-20 20:30:03,2024-07-21 09:17:15,Unidade,426.0
QC02,PTSIE954505496,9118248,2023-07-13 15:19:16,2023-07-14 00:14:05,Tonelada,634.6272497326995
QC03,PTSIE954505496,9118248,2023-07-14 00:14:05,2023-07-14 02:27:51,Unidade,106.0
QC07,PTSIE712968391,7486169,2022-06-04 08:15:37,2022-06-07 03:06:22,Tonelada,614.2236963046549
QC06,PTSIE712968391,7486169,2022-06-07 03:06:22,2022-06-05 16:32:47,Unidade,114.0
QC05,PTSIE712968391,7486169,2022-06-05 16:32:47,2022-06-05 22:10:08,Tonelada,622.5909294715786
FLEXIVEL 1,PTSIE712968391,7486169,2022-06-05 22:10:08,2022-06-06 01:54:52,Unidade,218.0
QC08,PTSIE712968391,7486169,2022-06-06 01:54:52,2022-06-06 23:45:27,Quilograma,864371.410057182
QC08,PTSIE302265308,8100706,2022-02-23 06:48:36,2022-02-23 12:25:51,Unidade,192.0
QC10,PTSIE302265308,8100706,2022-02-23 12:25:51,2022-02-23 16:54:39,Unidade,305.0
QC07,PTSIE302265308,8100706,2022-02-23 16:54:39,2022-02-23 15:32:31,Tonelada,609.1962673307884
QC09,PTSIE302265308,8100706,2022-02-23 15:32:31,2022-02-24 01:16:44,Unidade,549.0
QC06,PTSIE302265308,8100706,2022-02-24 01:16:44,2022-02-23 11:43:32,Unidade,277.0
QC09,PTSIE931635009,1950084,2023-05-22 05:10:15,2023-05-22 06:51:23,Tonelada,478.96240443160104
QC10,PTSIE931635009,1950084,2023-05-22 06:51:23,2023-05-22 07:41:53,Unidade,354.0
QC07,PTSIE931635009,1950084,2023-05-22 07:41:53,2023-05-22 19:15:18,Unidade,570.0
QC08,PTSIE931635009,1950084,2023-05-22 19:15:18,2023-05-22 12:27:59,Unidade,91.0
QC06,PTSIE931635009,1950084,2023-05-22 12:27:59,2023-05-22 06:02:30,Unidade,177.0
QC05,PTSIE992301573,1760928,2023-08-09 21:17:20,2023-08-10 16:59:46,Unidade,333.0
QC07,PTSIE992301573,1760928,2023-08-10 16:59:46,2023-08-10 08:19:53,Tonelada,1060.179084049292
QC06,PTSIE992301573,1760928,2023-08-10 08:19:53,2023-08-10 10:50:59,Unidade,229.0
QC08,PTSIE992301573,1760928,2023-08-10 10:50:59,2023-08-09 21:43:03,Unidade,534.0
QC09,PTSIE992301573,1760928,2023-08-09 21:43:03,2023-08-10 01:10:14,Unidade,30.0
QC04,PTSIE061828808,2922261,2024-04-24 00:00:24,2024-04-24 04:14:11,Tonelada,265.6711485015592
QC05,PTSIE061828808,2922261,2024-04-24 04:14:11,2024-04-24 00:28:36,Unidade,578.0
QC03,PTSIE061828808,2922261,2024-04-24 00:28:36,2024-04-24 07:27:07,Unidade,266.0
QC02,PTSIE785880173,4426425,2022-03-22 10:52:42,2022-03-23 05:09:00,Unidade,212.0
QC03,PTSIE785880173,4426425,2022-03-23 05:09:00,2022-03-23 04:45:06,Unidade,187.0
QC04,PTSIE785880173,4426425,2022-03-23 04:45:06,2022-03-22 12:37:29,Unidade,616.0
QC10,PTSIE713745884,4012230,2023-12-11 12:00:22,2023-12-11 17:48:47,Quilograma,588257.3614143922
QC09,PTSIE713745884,4012230,2023-12-11 17:48:47,2023-12-11 21:47:16,Unidade,344.0
QC08,PTSIE713745884,4012230,2023-12-11 21:47:16,2023-12-11 12:07:26,Unidade,74.0
QC07,PTSIE713745884,4012230,2023-12-11 12:07:26,2023-12-12 08:21:09,Unidade,150.0
QC06,PTSIE713745884,4012230,2023-12-12 08:21:09,2023-12-11 12:29:55,Unidade,667.0
QC04,PTSIE849935317,7722016,2022-02-19 16:00:57,2022-02-20 13:22:55,Tonelada,235.3159277037429
QC02,PTSIE849935317,7722016,2022-02-20 13:22:55,2022-02-19 23:41:12,Tonelada,805.7334772816255
QC03,PTSIE849935317,7722016,2022-02-19 23:41:12,2022-02-19 22:30:42,Unidade,356.0
FLEXIVEL 1,PTSIE487460987,8669145,2022-05-05 06:17:17,2022-05-05 18:08:38,Quilograma,40108.0
QC01,PTSIE487460987,8669145,2022-05-05 18:08:38,2022-05-05 10:46:54,Unidade,511.0
QC03,PTSIE360136389,8076531,2023-04-24 04:44:37,2023-04-24 23:18:48,Unidade,376.0
QC04,PTSIE360136389,8076531,2023-04-24 23:18:48,2023-04-24 17:10:24,Unidade,106.0
QC08,PTSIE928604251,0655739,2024-01-09 23:56:51,2024-01-10 09:07:25,Unidade,314.0
QC07,PTSIE928604251,0655739,2024-01-10 09:07:25,2024-01-10 11:18:55,Unidade,937.0
QC10,PTSIE928604251,0655739,2024-01-10 11:18:55,2024-01-10 04:02:11,Unidade,478.0
QC09,PTSIE928604251,0655739,2024-01-10 04:02:11,2024-01-10 09:37:24,Unidade,218.0
QC02,PTSIE124055123,7603426,2023-12-13 00:49:48,2023-12-13 22:36:05,Unidade,773.0
QC03,PTSIE124055123,7603426,2023-12-13 22:36:05,2023-12-13 14:04:32,Tonelada,445.9888825251851
QC01,PTSIE124055123,7603426,2023-12-13 14:04:32,2023-12-13 22:54:29,Unidade,73.0
QC04,PTSIE124055123,7603426,2023-12-13 22:54:29,2023-12-13 02:24:08,Tonelada,205.89100620769645
QC10,PTSIE777607370,1651724,2024-06-16 09:27:12,2024-06-16 15:23:07,Unidade,160.0
QC10,PTSIE777607370,1651724,2024-06-16 15:23:07,2024-06-17 03:59:28,Unidade,379.0
QC10,PTSIE777607370,1651724,2024-06-17 03:59:28,2024-06-16 21:07:28,Unidade,288.0
QC10,PTSIE777607370,1651724,2024-06-16 21:07:28,2024-06-16 20:39:54,Unidade,137.0
QC08,PTSIE777607370,1651724,2024-06-16 20:39:54,2024-06-17 04:33:15,Unidade,16.0
QC08,PTSIE777607370,1651724,2024-06-17 04:33:15,2024-06-17 00:13:08,Unidade,8.0
QC08,PTSIE777607370,1651724,2024-06-17 00:13:08,2024-06-16 23:48:48,Unidade,179.0
QC08,PTSIE777607370,1651724,2024-06-16 23:48:48,2024-06-16 18:32:51,Tonelada,641.0803068398275
QC09,PTSIE777607370,1651724,2024-06-16 18:32:51,2024-06-17 07:25:28,Unidade,887.0
QC09,PTSIE777607370,1651724,2024-06-17 07:25:28,2024-06-16 17:37:03,Unidade,355.0
QC09,PTSIE777607370,1651724,2024-06-16 17:37:03,2024-06-16 21:37:57,Unidade,531.0
QC09,PTSIE777607370,1651724,2024-06-16 21:37:57,2024-06-16 12:21:16,Tonelada,281.1426999847953
FLEXIVEL 1,PTSIE777607370,1651724,2024-06-16 12:21:16,2024-06-16 17:01:01,Tonelada,160.6850277858824
QC04,PTSIE308727883,0851383,2023-08-10 07:49:50,2023-08-11 04:55:43,Unidade,821.0
QC05,PTSIE308727883,0851383,2023-08-11 04:55:43,2023-08-10 19:31:54,Unidade,130.0
QC06,PTSIE308727883,0851383,2023-08-10 19:31:54,2023-08-10 20:09:46,Tonelada,238.76777875951063
QC07,PTSIE308727883,0851383,2023-08-10 20:09:46,2023-08-11 06:23:32,Quilograma,949866.4571951351
QC08,PTSIE308727883,0851383,2023-08-11 06:23:32,2023-08-10 08:34:13,Unidade,1474.0
QC03,PTSIE149902671,2298817,2024-04-15 01:11:58,2024-04-16 00:18:10,Tonelada,295.0439356917002
QC04,PTSIE149902671,2298817,2024-04-16 00:18:10,2024-04-15 16:54:42,Tonelada,209.02673926372088
QC05,PTSIE149902671,2298817,2024-04-15 16:54:42,2024-04-15 03:24:34,Tonelada,859.3490660409749
QC06,PTSIE149902671,2298817,2024-04-15 03:24:34,2024-04-15 02:19:59,Unidade,419.0
QC06,PTSIE961440692,6188641,2022-11-30 11:16:20,2022-12-01 05:27:04,Unidade,448.0
QC07,PTSIE961440692,6188641,2022-12-01 05:27:04,2022-11-30 16:51:02,Unidade,136.0
QC06,PTSIE532973746,7243550,2023-11-05 22:31:39,2023-11-07 06:31:39,Unidade,1.0
QC07,PTSIE437409767,5975026,2022-04-07 01:43:42,2022-04-07 03:54:23,Unidade,262.0
QC09,PTSIE437409767,5975026,2022-04-07 03:54:23,2022-04-07 17:35:53,Quilograma,2903137.8846694184
QC08,PTSIE437409767,5975026,2022-04-07 17:35:53,2022-04-07 16:57:37,Tonelada,441.1830852095884
QC01,PTSIE769775522,3262009,2023-10-31 20:19:27,2023-11-01 06:24:16,Unidade,1.0
QC03,PTSIE541312165,1768863,2022-05-31 03:42:26,2022-06-01 02:06:52,Unidade,16.0
FLEXIVEL 1,PTSIE541312165,1768863,2022-06-01 02:06:52,2022-06-01 01:31:08,Unidade,1138.0
QC04,PTSIE541312165,1768863,2022-06-01 01:31:08,2022-05-31 15:07:51,Unidade,638.0
QC02,PTSIE541312165,1768863,2022-05-31 15:07:51,2022-05-31 22:34:22,Unidade,363.0
QC01,PTSIE541312165,1768863,2022-05-31 22:34:22,2022-05-31 04:29:25,Unidade,201.0
QC03,PTSIE445357343,0410030,2022-11-16 11:31:25,2022-11-16 22:35:16,Quilograma,1706030.498892038
QC02,PTSIE445357343,0410030,2022-11-16 22:35:16,2022-11-16 23:48:43,Tonelada,25.339148297033674
QC04,PTSIE445357343,0410030,2022-11-16 23:48:43,2022-11-16 14:19:36,Unidade,213.0
QC06,PTSIE323962748,1525785,2024-10-11 22:20:08,2024-10-13 05:04:34,Unidade,211.0
QC05,PTSIE323962748,1525785,2024-10-13 05:04:34,2024-10-12 13:57:08,Quilograma,1049709.6712201745
QC04,PTSIE323962748,1525785,2024-10-12 13:57:08,2024-10-13 14:29:20,Unidade,655.0
QC05,PTSIE265253204,4639119,2024-09-24 05:16:48,2024-09-25 03:13:57,Unidade,463.0
QC04,PTSIE265253204,4639119,2024-09-25 03:13:57,2024-09-24 23:03:45,Unidade,351.0
QC06,PTSIE265253204,4639119,2024-09-24 23:03:45,2024-09-25 04:21:12,Unidade,299.0
QC07,PTSIE265253204,4639119,2024-09-25 04:21:12,2024-09-24 08:02:50,Unidade,276.0
QC07,PTSIE703213227,5309132,2023-12-14 21:43:10,2023-12-15 18:53:29,Tonelada,420.19059008411364
QC10,PTSIE703213227,5309132,2023-12-15 18:53:29,2023-12-15 17:37:58,Unidade,1.0
QC09,PTSIE703213227,5309132,2023-12-15 17:37:58,2023-12-15 12:42:11,Unidade,300.0
QC08,PTSIE703213227,5309132,2023-12-15 12:42:11,2023-12-15 10:37:33,Unidade,138.0
QC06,PTSIE703213227,5309132,2023-12-15 10:37:33,2023-12-15 07:51:02,Unidade,211.0
QC07,PTSIE950526730,2596127,2024-07-29 12:04:01,2024-07-29 15:22:18,Unidade,578.0
QC06,PTSIE950526730,2596127,2024-07-29 15:22:18,2024-07-29 18:33:44,Unidade,658.0
QC10,PTSIE950526730,2596127,2024-07-29 18:33:44,2024-07-30 10:05:38,Tonelada,704.6435146658943
QC09,PTSIE950526730,2596127,2024-07-30 10:05:38,2024-07-30 03:48:17,Unidade,264.0
QC08,PTSIE950526730,2596127,2024-07-30 03:48:17,2024-07-30 01:06:43,Unidade,280.0
QC03,PTSIE396367228,9328722,2024-09-11 09:54:29,2024-09-12 00:14:06,Unidade,277.0
QC02,PTSIE396367228,9328722,2024-09-12 00:14:06,2024-09-12 05:57:44,Unidade,619.0
QC01,PTSIE396367228,9328722,2024-09-12 05:57:44,2024-09-11 10:59:43,Unidade,285.0
QC02,PTSIE969737521,4381182,2023-04-04 10:54:41,2023-04-04 13:25:47,Tonelada,689.1543941177639
QC03,PTSIE969737521,4381182,2023-04-04 13:25:47,2023-04-04 14:13:34,Unidade,250.0
QC09,PTSIE328395099,5810777,2024-10-31 01:09:32,2024-10-31 18:50:20,Tonelada,6.798640036820657
QC06,PTSIE328395099,5810777,2024-10-31 18:50:20,2024-10-31 07:05:16,Unidade,829.0
QC08,PTSIE328395099,5810777,2024-10-31 07:05:16,2024-10-31 17:50:39,Tonelada,713.622089232393
QC07,PTSIE328395099,5810777,2024-10-31 17:50:39,2024-10-31 09:54:32,Unidade,368.0
QC05,PTSIE457665547,8349333,2022-08-11 00:32:19,2022-08-11 23:42:30,Unidade,84.0
QC04,PTSIE457665547,8349333,2022-08-11 23:42:30,2022-08-11 12:59:55,Unidade,442.0
QC06,PTSIE457665547,8349333,2022-08-11 12:59:55,2022-08-12 00:25:34,Unidade,231.0
QC03,PTSIE457665547,8349333,2022-08-12 00:25:34,2022-08-11 03:44:46,Unidade,143.0
QC07,PTSIE457665547,8349333,2022-08-11 03:44:46,2022-08-12 00:23:38,Tonelada,246.01552489669393
QC08,PTSIE457665547,8349333,2022-08-12 00:23:38,2022-08-11 02:27:58,Tonelada,214.8655868764441
QC04,PTSIE283474631,0842818,2022-02-25 19:52:49,2022-02-26 11:08:19,Unidade,37.0
QC03,PTSIE283474631,0842818,2022-02-26 11:08:19,2022-02-25 21:34:40,Unidade,342.0
QC02,PTSIE283474631,0842818,2022-02-25 21:34:40,2022-02-26 03:31:20,Tonelada,304.8942975124312
FLEXIVEL 1,PTSIE283474631,0842818,2022-02-26 03:31:20,2022-02-26 10:19:38,Unidade,492.0
FLEXIVEL 2,PTSIE283474631,0842818,2022-02-26 10:19:38,2022-02-26 09:52:49,Unidade,557.0
QC04,PTSIE084991680,2184103,2023-08-23 00:46:35,2023-08-23 07:45:50,Tonelada,95.97562607915702
QC06,PTSIE084991680,2184103,2023-08-23 07:45:50,2023-08-23 18:02:57,Unidade,301.0
QC03,PTSIE084991680,2184103,2023-08-23 18:02:57,2023-08-23 09:30:54,Unidade,641.0
QC05,PTSIE084991680,2184103,2023-08-23 09:30:54,2023-08-23 01:05:33,Unidade,339.0
QC08,PTSIE683374770,7237915,2022-03-08 20:40:19,2022-03-09 03:44:50,Unidade,95.0
QC09,PTSIE683374770,7237915,2022-03-09 03:44:50,2022-03-09 11:15:40,Unidade,473.0
QC10,PTSIE683374770,7237915,2022-03-09 11:15:40,2022-03-08 22:03:36,Quilograma,941664.4829179725
QC09,PTSIE724479139,8861450,2023-07-10 19:48:18,2023-07-10 23:20:37,Unidade,1656.0
QC10,PTSIE724479139,8861450,2023-07-10 23:20:37,2023-07-11 13:38:01,Unidade,307.0
QC08,PTSIE724479139,8861450,2023-07-11 13:38:01,2023-07-11 00:40:23,Unidade,268.0
QC07,PTSIE724479139,8861450,2023-07-11 00:40:23,2023-07-10 19:56:01,Quilograma,359035.9416462706
QC08,PTSIE599810550,1105491,2021-11-13 15:30:56,2021-11-14 01:45:31,Unidade,507.0
QC09,PTSIE599810550,1105491,2021-11-14 01:45:31,2021-11-15 00:14:23,Unidade,297.0
QC10,PTSIE599810550,1105491,2021-11-15 00:14:23,2021-11-15 02:35:20,Unidade,137.0
QC09,PTSIE543834420,6657166,2022-01-29 09:29:29,2022-01-30 04:44:23,Unidade,157.0
QC08,PTSIE543834420,6657166,2022-01-30 04:44:23,2022-01-29 12:30:05,Quilograma,1781328.511645529
QC10,PTSIE543834420,6657166,2022-01-29 12:30:05,2022-01-29 15:16:15,Unidade,140.0
FLEXIVEL 1,PTSIE543834420,6657166,2022-01-29 15:16:15,2022-01-29 14:16:29,Unidade,694.0
QC07,PTSIE543834420,6657166,2022-01-29 14:16:29,2022-01-29 12:10:33,Unidade,495.0
QC06,PTSIE543834420,6657166,2022-01-29 12:10:33,2022-01-29 14:56:10,Unidade,462.0
QC10,PTSIE424580008,5743141,2024-08-17 10:38:48,2024-08-17 14:19:33,Unidade,318.0
QC09,PTSIE424580008,5743141,2024-08-17 14:19:33,2024-08-17 11:26:17,Unidade,1005.0
QC08,PTSIE424580008,5743141,2024-08-17 11:26:17,2024-08-18 02:41:08,Unidade,210.0
QC07,PTSIE424580008,5743141,2024-08-18 02:41:08,2024-08-18 04:41:58,Quilograma,73651.10524040008
QC04,PTSIE208289677,3459246,2024-04-23 08:08:35,2024-04-23 23:00:18,Unidade,296.0
QC03,PTSIE208289677,3459246,2024-04-23 23:00:18,2024-04-26 00:25:54,Unidade,414.0
QC05,PTSIE208289677,3459246,2024-04-26 00:25:54,2024-04-25 16:50:48,Unidade,301.0
FLEXIVEL 1,PTSIE208289677,3459246,2024-04-25 16:50:48,2024-04-26 02:04:34,Unidade,234.0
FLEXIVEL 1,PTSIE208289677,3459246,2024-04-26 02:04:34,2024-04-25 11:17:20,Unidade,293.0
QC08,PTSIE803704350,6761311,2023-04-22 22:39:54,2023-04-23 03:11:49,Tonelada,364.87941506249973
QC10,PTSIE803704350,6761311,2023-04-23 03:11:49,2023-04-23 09:54:05,Unidade,681.0
QC09,PTSIE803704350,6761311,2023-04-23 09:54:05,2023-04-23 15:51:59,Unidade,2.0
QC07,PTSIE803704350,6761311,2023-04-23 15:51:59,2023-04-23 06:59:30,Tonelada,328.6032449910795
QC06,PTSIE338995800,7637074,2023-09-10 18:18:22,2023-09-11 00:48:59,Unidade,305.0
QC07,PTSIE338995800,7637074,2023-09-11 00:48:59,2023-09-11 00:52:57,Unidade,206.0
QC04,PTSIE338995800,7637074,2023-09-11 00:52:57,2023-09-11 13:10:50,Unidade,229.0
QC05,PTSIE338995800,7637074,2023-09-11 13:10:50,2023-09-11 12:40:50,Unidade,1.0
QC08,PTSIE338995800,7637074,2023-09-11 12:40:50,2023-09-11 03:03:00,Unidade,235.0
QC04,PTSIE423550286,5474380,2023-11-10 13:10:03,2023-11-11 09:06:37,Quilograma,40108.0
QC06,PTSIE423550286,5474380,2023-11-11 09:06:37,2023-11-11 02:17:31,Unidade,513.0
QC05,PTSIE423550286,5474380,2023-11-11 02:17:31,2023-11-11 01:13:27,Tonelada,722.2937015817631
FLEXIVEL 1,PTSIE423550286,5474380,2023-11-11 01:13:27,2023-11-10 13:15:28,Quilograma,2536983.8744609714
QC01,PTSIE719254733,9956144,2023-05-24 13:12:29,2023-05-25 00:31:23,Unidade,134.0
QC02,PTSIE719254733,9956144,2023-05-25 00:31:23,2023-05-24 17:46:42,Tonelada,163.5320668314067
QC01,PTSIE024654095,7043825,2023-02-28 13:18:17,2023-03-01 06:49:08,Unidade,379.0
FLEXIVEL 1,PTSIE024654095,7043825,2023-03-01 06:49:08,2023-02-28 20:34:12,Unidade,435.0
QC02,PTSIE024654095,7043825,2023-02-28 20:34:12,2023-02-28 17:03:32,Unidade,327.0
QC08,PTSIE203859395,5684387,2022-09-21 17:18:49,2022-09-22 14:41:39,Unidade,55.0
QC05,PTSIE203859395,5684387,2022-09-22 14:41:39,2022-09-22 08:10:52,Tonelada,381.5077636806387
QC06,PTSIE203859395,5684387,2022-09-22 08:10:52,2022-09-21 17:39:06,Unidade,286.0
QC04,PTSIE203859395,5684387,2022-09-21 17:39:06,2022-09-21 23:01:29,Unidade,1.0
QC07,PTSIE203859395,5684387,2022-09-21 23:01:29,2022-09-21 19:34:44,Unidade,283.0
QC07,PTSIE618383850,3569300,2024-06-23 14:59:30,2024-06-24 02:54:37,Quilograma,211012.49313805305
QC08,PTSIE618383850,3569300,2024-06-24 02:54:37,2024-06-24 09:54:42,Quilograma,128011.50968595309
QC10,PTSIE618383850,3569300,2024-06-24 09:54:42,2024-06-23 16:24:07,Unidade,350.0
QC09,PTSIE618383850,3569300,2024-06-23 16:24:07,2024-06-24 12:50:24,Quilograma,1131137.6648796112
QC06,PTSIE618383850,3569300,2024-06-24 12:50:24,2024-06-24 00:47:07,Unidade,267.0
QC03,PTSIE220451654,4061311,2024-04-13 11:42:43,2024-04-13 13:39:51,Unidade,214.0
QC02,PTSIE220451654,4061311,2024-04-13 13:39:51,2024-04-13 13:05:25,Unidade,266.0
QC05,PTSIE981475670,2874667,2024-04-30 02:42:54,2024-04-30 03:00:00,Unidade,176.0
QC07,PTSIE981475670,2874667,2024-04-30 03:00:00,2024-04-30 04:42:04,Unidade,255.0
QC06,PTSIE981475670,2874667,2024-04-30 04:42:04,2024-04-30 05:45:12,Tonelada,493.96306486574326
FLEXIVEL 1,PTSIE181300650,0284203,2023-02-06 19:47:15,2023-02-06 23:22:55,Unidade,125.0
QC05,PTSIE181300650,0284203,2023-02-06 23:22:55,2023-02-07 18:29:07,Tonelada,189.46681139727679
QC06,PTSIE181300650,0284203,2023-02-07 18:29:07,2023-02-07 18:35:20,Unidade,436.0
QC04,PTSIE181300650,0284203,2023-02-07 18:35:20,2023-02-06 21:33:59,Unidade,1.0
QC05,PTSIE828891124,2784692,2022-05-29 07:13:56,2022-05-29 17:33:40,Unidade,106.0
QC03,PTSIE828891124,2784692,2022-05-29 17:33:40,2022-05-30 02:27:20,Unidade,246.0
QC06,PTSIE828891124,2784692,2022-05-30 02:27:20,2022-05-29 08:29:25,Unidade,638.0
QC04,PTSIE828891124,2784692,2022-05-29 08:29:25,2022-05-30 06:24:15,Unidade,461.0
FLEXIVEL 1,PTSIE828891124,2784692,2022-05-30 06:24:15,2022-05-29 12:02:33,Tonelada,155.71139962310517
QC09,PTSIE014118041,2422694,2023-10-02 12:00:51,2023-10-03 04:34:31,Quilograma,1884280.5920910982
QC08,PTSIE014118041,2422694,2023-10-03 04:34:31,2023-10-02 14:54:32,Unidade,435.0
QC10,PTSIE014118041,2422694,2023-10-02 14:54:32,2023-10-02 14:10:28,Tonelada,310.5322123733026
QC06,PTSIE613418795,3866496,2021-11-19 07:49:58,2021-11-20 01:37:04,Unidade,476.0
QC07,PTSIE613418795,3866496,2021-11-20 01:37:04,2021-11-19 18:36:14,Unidade,258.0
QC08,PTSIE613418795,3866496,2021-11-19 18:36:14,2021-11-19 14:41:17,Tonelada,210.55023924136214
QC10,PTSIE613418795,3866496,2021-11-19 14:41:17,2021-11-19 08:45:16,Quilograma,953994.8719540732
QC09,PTSIE613418795,3866496,2021-11-19 08:45:16,2021-11-19 09:32:38,Unidade,421.0
QC05,PTSIE709627037,0332984,2023-01-24 21:10:28,2023-01-26 20:43:03,Unidade,211.0
QC04,PTSIE709627037,0332984,2023-01-26 20:43:03,2023-01-24 21:27:06,Unidade,50.0
QC06,PTSIE709627037,0332984,2023-01-24 21:27:06,2023-01-25 16:31:48,Unidade,332.0
QC07,PTSIE709627037,0332984,2023-01-25 16:31:48,2023-01-25 21:10:28,Quilograma,797149.6447370525
QC02,PTSIE278937055,5861648,2023-09-12 03:28:20,2023-09-12 18:28:12,Unidade,256.0
QC03,PTSIE278937055,5861648,2023-09-12 18:28:12,2023-09-12 11:40:53,Unidade,93.0
QC08,PTSIE996272027,5080493,2024-10-26 22:38:09,2024-10-27 15:29:53,Tonelada,346.5378156390729
QC07,PTSIE996272027,5080493,2024-10-27 15:29:53,2024-10-28 00:18:00,Unidade,324.0
QC06,PTSIE996272027,5080493,2024-10-28 00:18:00,2024-10-28 21:57:29,Unidade,116.0
QC04,PTSIE030045961,4344843,2023-01-27 16:32:54,2023-02-04 05:25:10,Unidade,147.0
QC05,PTSIE030045961,4344843,2023-02-04 05:25:10,2023-01-30 19:32:54,Unidade,235.0
QC06,PTSIE030045961,4344843,2023-01-30 19:32:54,2023-01-30 07:11:29,Unidade,97.0
QC07,PTSIE030045961,4344843,2023-01-30 07:11:29,2023-02-10 10:26:55,Unidade,262.0
QC04,PTSIE481086706,4650301,2023-11-15 07:05:00,2023-11-15 07:29:47,Unidade,103.0
QC03,PTSIE481086706,4650301,2023-11-15 07:29:47,2023-11-15 23:07:05,Tonelada,739.5959895936949
FLEXIVEL 1,PTSIE481086706,4650301,2023-11-15 23:07:05,2023-11-15 10:40:47,Unidade,148.0
QC02,PTSIE481086706,4650301,2023-11-15 10:40:47,2023-11-15 14:16:24,Unidade,374.0
QC05,PTSIE481086706,4650301,2023-11-15 14:16:24,2023-11-15 21:10:27,Tonelada,496.956849872648
QC03,PTSIE340302874,9297737,2022-09-02 02:30:11,2022-09-02 09:20:20,Unidade,582.0
QC02,PTSIE340302874,9297737,2022-09-02 09:20:20,2022-09-02 16:49:08,Unidade,485.0
FLEXIVEL 1,PTSIE340302874,9297737,2022-09-02 16:49:08,2022-09-02 16:41:57,Unidade,540.0
FLEXIVEL 2,PTSIE340302874,9297737,2022-09-02 16:41:57,2022-09-02 21:09:54,Unidade,384.0
QC04,PTSIE340302874,9297737,2022-09-02 21:09:54,2022-09-03 01:27:13,Quilograma,2513039.108729139
QC02,PTSIE460440793,0040500,2024-09-11 15:03:02,2024-09-11 23:24:18,Unidade,1351.0
QC03,PTSIE460440793,0040500,2024-09-11 23:24:18,2024-09-12 13:00:50,Unidade,341.0
QC04,PTSIE460440793,0040500,2024-09-12 13:00:50,2024-09-12 00:09:31,Unidade,455.0
QC06,PTSIE227827044,3179406,2022-12-25 21:52:23,2022-12-26 02:37:56,Unidade,679.0
QC08,PTSIE227827044,3179406,2022-12-26 02:37:56,2022-12-26 19:20:33,Unidade,196.0
QC07,PTSIE227827044,3179406,2022-12-26 19:20:33,2022-12-26 08:10:23,Unidade,436.0
FLEXIVEL 1,PTSIE227827044,3179406,2022-12-26 08:10:23,2022-12-26 00:49:51,Tonelada,746.4642411685621
QC05,PTSIE897245332,1119934,2024-08-21 21:05:43,2024-08-22 18:27:24,Unidade,121.0
QC04,PTSIE897245332,1119934,2024-08-22 18:27:24,2024-08-21 21:25:52,Quilograma,572047.459964165
QC06,PTSIE898245741,4111069,2022-02-11 03:32:06,2022-02-11 22:22:53,Unidade,503.0
QC07,PTSIE898245741,4111069,2022-02-11 22:22:53,2022-02-11 05:20:44,Unidade,135.0
QC05,PTSIE898245741,4111069,2022-02-11 05:20:44,2022-02-11 10:20:40,Unidade,235.0
QC08,PTSIE898245741,4111069,2022-02-11 10:20:40,2022-02-11 08:37:10,Unidade,643.0
FLEXIVEL 1,PTSIE898245741,4111069,2022-02-11 08:37:10,2022-02-12 00:31:55,Unidade,157.0
FLEXIVEL 2,PTSIE898245741,4111069,2022-02-12 00:31:55,2022-02-11 07:52:47,Quilograma,487048.5943240339
QC04,PTSIE405123414,6756879,2023-11-18 13:54:17,2023-11-18 22:40:10,Quilograma,1198641.8009120054
QC02,PTSIE405123414,6756879,2023-11-18 22:40:10,2023-11-19 06:09:00,Unidade,172.0
